CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Score,RFM_Total
12877,4,20,2955.17,United Kingdom,5,5,4,554,14
12878,236,2,854.99,United Kingdom,2,2,3,223,7
12879,45,3,573.22,United Kingdom,4,3,2,432,9
12880,382,2,640.13,United Kingdom,2,2,3,223,7
12881,276,1,298.0,United Kingdom,2,1,2,212,5
12882,9,2,1463.04,United Kingdom,5,2,4,524,11
12883,25,4,703.47,United Kingdom,4,3,3,433,10
12884,88,1,309.05,United Kingdom,3,1,2,312,6
12885,63,3,1175.22,United Kingdom,3,3,3,333,9
12886,68,2,1378.4,United Kingdom,3,2,4,324,9
12887,384,1,222.4,United Kingdom,2,1,1,211,4
12888,214,2,354.12,United Kingdom,2,2,2,222,6
12889,381,4,385.46000000000004,United Kingdom,2,3,2,232,7
12890,24,2,717.27,United Kingdom,4,2,3,423,9
12891,186,11,840.5,United Kingdom,3,5,3,353,11
12892,397,1,263.38,United Kingdom,2,1,1,211,4
12893,31,1,188.14,United Kingdom,4,1,1,411,6
12894,575,1,157.35,United Kingdom,1,1,1,111,3
12895,42,2,372.8,United Kingdom,4,2,2,422,8
12897,205,4,514.25,United Kingdom,2,3,2,232,7
12898,464,2,310.96000000000004,United Kingdom,1,2,2,122,5
12899,414,1,366.4,United Kingdom,1,1,2,112,4
12900,422,1,340.33,United Kingdom,1,1,2,112,4
12901,9,28,17654.54,United Kingdom,5,5,5,555,15
12902,265,1,138.68,United Kingdom,2,1,1,211,4
12903,429,1,833.53,United Kingdom,1,1,3,113,5
12904,18,2,509.58,United Kingdom,5,2,2,522,9
12905,577,2,1018.42,United Kingdom,1,2,3,123,6
12906,12,5,2919.81,United Kingdom,5,4,4,544,13
12907,396,2,508.91,United Kingdom,2,2,2,222,6
12908,176,5,1776.0,United Kingdom,3,4,4,344,11
12909,40,8,3103.19,United Kingdom,4,4,5,445,13
12910,23,13,5796.52,United Kingdom,4,5,5,455,14
12911,552,1,1680.47,United Kingdom,1,1,4,114,6
12912,3,5,1662.3,United Kingdom,5,4,4,544,13
12913,5,13,6700.860000000001,United Kingdom,5,5,5,555,15
12914,401,1,223.98,United Kingdom,2,1,1,211,4
12915,149,4,1174.75,United Kingdom,3,3,3,333,9
12916,139,7,4654.0199999999995,United Kingdom,3,4,5,345,12
12917,128,6,4359.2,United Kingdom,3,4,5,345,12
12918,626,1,10953.5,United Kingdom,1,1,5,115,7
12919,8,6,1335.19,United Kingdom,5,4,4,544,13
12920,17,4,488.09000000000003,United Kingdom,5,3,2,532,10
12921,9,74,35921.04,United Kingdom,5,5,5,555,15
12922,161,1,405.38,United Kingdom,3,1,2,312,6
12923,64,3,789.87,United Kingdom,3,3,3,333,9
12924,88,12,2469.4,United Kingdom,3,5,4,354,12
12925,5,3,729.3299999999999,United Kingdom,5,3,3,533,11
12926,411,4,1548.46,United Kingdom,1,3,4,134,8
12927,395,1,197.31,United Kingdom,2,1,1,211,4
12928,35,12,4304.89,United Kingdom,4,5,5,455,14
12929,312,1,117.85,United Kingdom,2,1,1,211,4
12930,78,2,415.8,United Kingdom,3,2,2,322,7
12931,22,57,92347.34,United Kingdom,4,5,5,455,14
12932,539,8,1698.56,United Kingdom,1,4,4,144,9
12933,24,8,1687.03,United Kingdom,4,4,4,444,12
12934,737,1,181.65,United Kingdom,1,1,1,111,3
12935,2,15,4243.86,United Kingdom,5,5,5,555,15
12936,17,4,1063.9,United Kingdom,5,3,3,533,11
12937,15,9,3097.61,United Kingdom,5,5,5,555,15
12938,26,1,114.14,United Kingdom,4,1,1,411,6
12939,64,20,25264.8,United Kingdom,3,5,5,355,13
12940,55,2,913.54,United Kingdom,4,2,3,423,9
12941,724,1,377.49,United Kingdom,1,1,2,112,4
12942,131,3,942.65,United Kingdom,3,3,3,333,9
12943,558,2,496.5,United Kingdom,1,2,2,122,5
12944,36,2,604.51,United Kingdom,4,2,2,422,8
12945,288,2,900.11,United Kingdom,2,2,3,223,7
12946,437,1,324.45,United Kingdom,1,1,2,112,4
12947,144,6,1908.03,United Kingdom,3,4,4,344,11
12948,16,9,2317.43,United Kingdom,5,5,4,554,14
12949,31,22,15526.7,United Kingdom,4,5,5,455,14
12950,2,3,1843.0,United Kingdom,5,3,4,534,12
12951,9,15,3213.7200000000003,United Kingdom,5,5,5,555,15
12952,6,4,1387.79,United Kingdom,5,3,4,534,12
12953,10,2,828.8100000000001,United Kingdom,5,2,3,523,10
12954,639,1,162.45,United Kingdom,1,1,1,111,3
12955,1,11,4757.16,United Kingdom,5,5,5,555,15
12956,306,4,521.89,United Kingdom,2,3,2,232,7
12957,10,13,8706.97,United Kingdom,5,5,5,555,15
12958,400,2,539.49,United Kingdom,2,2,2,222,6
12959,484,1,150.95,United Kingdom,1,1,1,111,3
12960,414,4,1322.07,United Kingdom,1,3,4,134,8
12961,379,1,211.99,United Kingdom,2,1,1,211,4
12962,7,2,266.39,United Kingdom,5,2,1,521,8
12963,8,12,3601.59,United Kingdom,5,5,5,555,15
12964,437,1,132.24,United Kingdom,1,1,1,111,3
12965,89,1,771.91,United Kingdom,3,1,3,313,7
12966,10,1,160.18,United Kingdom,5,1,1,511,7
12967,358,3,4306.92,United Kingdom,2,3,5,235,10
12968,112,1,135.95,United Kingdom,3,1,1,311,5
12969,603,1,122.45,United Kingdom,1,1,1,111,3
12970,7,10,1524.97,United Kingdom,5,5,4,554,14
12971,4,116,15972.79,United Kingdom,5,5,5,555,15
12972,414,4,1161.2,United Kingdom,1,3,3,133,7
12973,414,1,385.55,United Kingdom,1,1,2,112,4
12974,198,2,408.95,United Kingdom,2,2,2,222,6
12975,437,6,2100.09,United Kingdom,1,4,4,144,9
12976,212,8,3156.38,United Kingdom,2,4,5,245,11
12977,156,4,517.63,United Kingdom,3,3,2,332,8
12978,385,5,2502.82,United Kingdom,2,4,4,244,10
12979,729,1,517.7,United Arab Emirates,1,1,2,112,4
12980,158,21,16245.78,United Kingdom,3,5,5,355,13
12981,30,2,372.21999999999997,United Kingdom,4,2,2,422,8
12982,243,8,2744.81,United Kingdom,2,4,4,244,10
12983,598,1,490.08000000000004,United Kingdom,1,1,2,112,4
12984,19,1,97.5,United Kingdom,5,1,1,511,7
12985,1,2,1239.38,United Kingdom,5,2,3,523,10
12986,429,10,2729.84,United Kingdom,1,5,4,154,10
12987,74,5,1312.21,United Kingdom,3,4,4,344,11
12988,292,1,535.32,United Kingdom,2,1,2,212,5
12989,3,33,13551.75,United Kingdom,5,5,5,555,15
12990,31,7,955.5,United Kingdom,4,4,3,443,11
12991,23,3,764.82,United Kingdom,4,3,3,433,10
12992,725,1,93.35000000000001,United Kingdom,1,1,1,111,3
12993,23,8,1259.6299999999999,United Kingdom,4,4,4,444,12
12994,4,3,974.4200000000001,United Kingdom,5,3,3,533,11
12995,85,1,211.32,United Kingdom,3,1,1,311,5
12996,376,1,355.5,United Kingdom,2,1,2,212,5
12997,22,8,2110.91,United Kingdom,4,4,4,444,12
12998,493,3,920.08,United Kingdom,1,3,3,133,7
12999,196,3,455.88,United Kingdom,2,3,2,232,7
13000,107,4,1032.5,United Kingdom,3,3,3,333,9
13001,4,33,24172.100000000002,United Kingdom,5,5,5,555,15
13002,318,3,414.13,United Kingdom,2,3,2,232,7
13003,106,3,149.05,United Kingdom,3,3,1,331,7
13004,12,36,11650.85,United Kingdom,5,5,5,555,15
13005,174,4,999.68,United Kingdom,3,3,3,333,9
13006,56,1,81.57,United Kingdom,4,1,1,411,6
13007,580,1,175.25,United Kingdom,1,1,1,111,3
13008,323,3,612.13,United Kingdom,2,3,2,232,7
13009,673,1,234.0,United Kingdom,1,1,1,111,3
13010,374,2,330.12,United Kingdom,2,2,2,222,6
13011,372,1,101.10000000000001,United Kingdom,2,1,1,211,4
13012,9,11,2972.83,United Kingdom,5,5,5,555,15
13013,1,29,12625.77,United Kingdom,5,5,5,555,15
13014,11,11,5381.08,United Kingdom,5,5,5,555,15
13015,53,11,6586.42,United Kingdom,4,5,5,455,14
13016,73,3,789.89,United Kingdom,3,3,3,333,9
13017,7,1,204.0,United Kingdom,5,1,1,511,7
13018,16,35,9763.16,United Kingdom,5,5,5,555,15
13019,379,6,1229.95,United Kingdom,2,4,3,243,9
13020,563,2,618.96,United Kingdom,1,2,3,123,6
13021,4,17,4887.24,United Kingdom,5,5,5,555,15
13022,430,1,65.3,Belgium,1,1,1,111,3
13023,64,3,1449.03,United Kingdom,3,3,4,334,10
13024,471,2,555.87,United Kingdom,1,2,2,122,5
13025,732,1,323.39,United Kingdom,1,1,2,112,4
13026,1,9,1733.08,United Kingdom,5,5,4,554,14
13027,114,19,17335.2,United Kingdom,3,5,5,355,13
13028,23,2,661.3199999999999,United Kingdom,4,2,3,423,9
13029,31,5,1927.3,United Kingdom,4,4,4,444,12
13030,11,2,1227.22,United Kingdom,5,2,3,523,10
13031,407,5,3419.27,United Kingdom,2,4,5,245,11
13032,52,9,2843.55,United Kingdom,4,5,4,454,13
13033,357,2,220.55,United Kingdom,2,2,1,221,5
13034,55,3,922.68,United Kingdom,4,3,3,433,10
13035,74,3,1364.2,United Kingdom,3,3,4,334,10
13036,685,1,307.1,United Kingdom,1,1,2,112,4
13037,138,12,3914.9500000000003,United Kingdom,3,5,5,355,13
13038,80,3,908.46,United Kingdom,3,3,3,333,9
13039,584,4,1010.73,United Kingdom,1,3,3,133,7
13040,9,2,676.99,United Kingdom,5,2,3,523,10
13041,451,4,799.13,United Kingdom,1,3,3,133,7
13042,598,3,1556.54,United Kingdom,1,3,4,134,8
13043,273,1,516.42,United Kingdom,2,1,2,212,5
13044,291,11,4853.9,United Kingdom,2,5,5,255,12
13045,99,3,808.92,United Kingdom,3,3,3,333,9
13046,31,3,949.25,United Kingdom,4,3,3,433,10
13047,32,24,8795.16,United Kingdom,4,5,5,455,14
13048,14,9,4084.21,United Kingdom,5,5,5,555,15
13049,64,4,1408.24,United Kingdom,3,3,4,334,10
13050,15,35,12344.53,United Kingdom,5,5,5,555,15
13051,579,2,155.8,United Kingdom,1,2,1,121,4
13052,212,7,3168.53,United Kingdom,2,4,5,245,11
13053,622,1,127.65,United Kingdom,1,1,1,111,3
13055,78,4,2321.11,United Kingdom,3,3,4,334,10
13056,551,1,209.48,United Kingdom,1,1,1,111,3
13057,530,3,722.09,United Kingdom,1,3,3,133,7
13058,25,3,271.40000000000003,United Kingdom,4,3,1,431,8
13059,250,10,2303.17,United Kingdom,2,5,4,254,11
13060,254,1,307.53,United Kingdom,2,1,2,212,5
13061,72,1,248.61,United Kingdom,3,1,1,311,5
13062,191,1,346.98,United Kingdom,2,1,2,212,5
13063,481,1,188.4,United Kingdom,1,1,1,111,3
13064,13,6,1680.74,United Kingdom,5,4,4,544,13
13065,373,5,1260.91,United Kingdom,2,4,4,244,10
13066,24,2,470.8,United Kingdom,4,2,2,422,8
13067,82,3,508.51,United Kingdom,3,3,2,332,8
13068,10,2,344.0,United Kingdom,5,2,2,522,9
13069,1,38,9683.13,United Kingdom,5,5,5,555,15
13070,192,4,751.7,United Kingdom,2,3,3,233,8
13071,612,1,129.22,United Kingdom,1,1,1,111,3
13072,267,1,177.15,United Kingdom,2,1,1,211,4
13073,411,2,418.08,United Kingdom,1,2,2,122,5
13074,511,4,1378.74,United Kingdom,1,3,4,134,8
13075,130,1,919.61,United Kingdom,3,1,3,313,7
13076,458,1,135.4,United Kingdom,1,1,1,111,3
13077,1,11,3064.67,United Kingdom,5,5,5,555,15
13078,3,57,29532.45,United Kingdom,5,5,5,555,15
13079,4,6,419.18,United Kingdom,5,4,2,542,11
13080,179,4,280.73,United Kingdom,3,3,1,331,7
13081,12,28,59205.15,United Kingdom,5,5,5,555,15
13082,126,21,7335.75,United Kingdom,3,5,5,355,13
13083,4,3,395.43,United Kingdom,5,3,2,532,10
13084,492,1,122.39999999999999,United Kingdom,1,1,1,111,3
13085,158,8,2433.28,United Kingdom,3,4,4,344,11
13086,383,1,439.33000000000004,United Kingdom,2,1,2,212,5
13087,726,1,313.64,United Kingdom,1,1,2,112,4
13088,417,1,236.11,United Kingdom,1,1,1,111,3
13089,3,203,116737.86,United Kingdom,5,5,5,555,15
13090,9,24,14103.09,United Kingdom,5,5,5,555,15
13091,28,3,2321.82,United Kingdom,4,3,4,434,11
13092,71,12,2140.28,United Kingdom,3,5,4,354,12
13093,276,55,54943.65,United Kingdom,2,5,5,255,12
13094,21,13,2433.1200000000003,United Kingdom,4,5,4,454,13
13095,71,1,74.39999999999999,United Kingdom,3,1,1,311,5
13096,394,1,419.70000000000005,United Kingdom,2,1,2,212,5
13097,33,28,13389.22,United Kingdom,4,5,5,455,14
13098,1,28,28882.44,United Kingdom,5,5,5,555,15
13099,99,1,207.35999999999999,United Kingdom,3,1,1,311,5
13101,234,4,695.4,United Kingdom,2,3,3,233,8
13102,1,37,11696.92,United Kingdom,5,5,5,555,15
13103,40,3,709.64,United Kingdom,4,3,3,433,10
13104,3,9,1709.1,United Kingdom,5,5,4,554,14
13105,436,1,72.0,United Kingdom,1,1,1,111,3
13106,133,2,603.46,United Kingdom,3,2,2,322,7
13107,44,9,5253.07,United Kingdom,4,5,5,455,14
13108,373,2,1098.52,United Kingdom,2,2,3,223,7
13109,60,3,1134.03,United Kingdom,3,3,3,333,9
13110,31,12,2957.4700000000003,United Kingdom,4,5,4,454,13
13111,719,1,321.88000000000005,United Kingdom,1,1,2,112,4
13112,541,1,20.6,United Kingdom,1,1,1,111,3
13113,1,37,18625.73,United Kingdom,5,5,5,555,15
13114,731,1,234.38,United Kingdom,1,1,1,111,3
13115,12,10,5494.7,United Kingdom,5,5,5,555,15
13116,138,1,501.14,United Kingdom,3,1,2,312,6
13117,22,18,2643.81,United Kingdom,4,5,4,454,13
13118,20,9,2415.41,United Kingdom,4,5,4,454,13
13119,669,1,134.9,United Kingdom,1,1,1,111,3
13120,239,1,30.599999999999998,United Kingdom,2,1,1,211,4
13121,269,1,283.73,United Kingdom,2,1,1,211,4
13122,94,2,922.39,United Kingdom,3,2,3,323,8
13123,473,2,506.75,United Kingdom,1,2,2,122,5
13124,90,4,4782.45,United Kingdom,3,3,5,335,11
13125,524,1,158.57,United Kingdom,1,1,1,111,3
13126,5,13,3998.25,United Kingdom,5,5,5,555,15
13127,78,1,259.17,United Kingdom,3,1,1,311,5
13128,631,1,263.5,United Kingdom,1,1,1,111,3
13129,452,2,233.25,United Kingdom,1,2,1,121,4
13130,94,1,64.0,United Kingdom,3,1,1,311,5
13131,23,7,3313.77,United Kingdom,4,4,5,445,13
13132,262,1,77.3,United Kingdom,2,1,1,211,4
13133,274,3,200.45000000000002,United Kingdom,2,3,1,231,6
13134,86,6,2475.23,United Kingdom,3,4,4,344,11
13135,197,2,3371.45,United Kingdom,2,2,5,225,9
13136,56,13,6274.56,United Kingdom,4,5,5,455,14
13137,11,16,7712.7,United Kingdom,5,5,5,555,15
13138,22,7,1467.24,United Kingdom,4,4,4,444,12
13139,16,8,8202.98,United Kingdom,5,4,5,545,14
13140,108,5,1215.68,United Kingdom,3,4,3,343,10
13141,85,17,7668.58,United Kingdom,3,5,5,355,13
13142,19,1,307.09,United Kingdom,5,1,2,512,8
13143,585,1,405.1,United Kingdom,1,1,2,112,4
13144,333,2,135.35,United Kingdom,2,2,1,221,5
13145,40,7,1423.52,United Kingdom,4,4,4,444,12
13146,26,1,228.91,United Kingdom,4,1,1,411,6
13147,10,4,712.8000000000001,United Kingdom,5,3,3,533,11
13148,29,26,8621.81,United Kingdom,4,5,5,455,14
13149,14,4,1676.06,United Kingdom,5,3,4,534,12
13150,484,3,449.96999999999997,United Kingdom,1,3,2,132,6
13151,296,3,2580.7400000000002,United Kingdom,2,3,4,234,9
13152,417,7,2146.38,United Kingdom,1,4,4,144,9
13153,6,1,486.22,United Kingdom,5,1,2,512,8
13154,399,3,1624.84,United Kingdom,2,3,4,234,9
13155,33,6,1750.18,United Kingdom,4,4,4,444,12
13156,385,3,1586.54,United Kingdom,2,3,4,234,9
13157,49,9,5687.36,United Kingdom,4,5,5,455,14
13158,95,5,1508.18,United Kingdom,3,4,4,344,11
13159,9,4,1437.85,United Kingdom,5,3,4,534,12
13160,22,1,91.8,United Kingdom,4,1,1,411,6
13161,313,2,478.88,United Kingdom,2,2,2,222,6
13162,122,16,9275.49,United Kingdom,3,5,5,355,13
13163,610,1,17.65,United Kingdom,1,1,1,111,3
13164,569,2,372.2,United Kingdom,1,2,2,122,5
13165,46,3,1451.16,United Kingdom,4,3,4,434,11
13166,283,2,884.18,United Kingdom,2,2,3,223,7
13167,19,5,1125.15,United Kingdom,5,4,3,543,12
13168,36,5,1875.31,United Kingdom,4,4,4,444,12
13169,64,3,840.08,United Kingdom,3,3,3,333,9
13170,27,1,116.00999999999999,United Kingdom,4,1,1,411,6
13171,22,3,468.41,United Kingdom,4,3,2,432,9
13172,400,1,69.6,United Kingdom,2,1,1,211,4
13173,4,11,2639.35,United Kingdom,5,5,4,554,14
13174,16,12,9494.84,United Kingdom,5,5,5,555,15
13175,582,2,831.45,United Kingdom,1,2,3,123,6
13176,46,1,492.84,United Kingdom,4,1,2,412,7
13177,65,2,512.2,United Kingdom,3,2,2,322,7
13178,26,21,14059.19,United Kingdom,4,5,5,455,14
13179,619,1,572.3100000000001,United Kingdom,1,1,2,112,4
13180,607,1,86.10000000000001,United Kingdom,1,1,1,111,3
13181,381,1,359.69,United Kingdom,2,1,2,212,5
13182,45,1,121.18,United Kingdom,4,1,1,411,6
13183,8,15,7036.18,United Kingdom,5,5,5,555,15
13184,15,10,1701.29,United Kingdom,5,5,4,554,14
13185,268,1,71.4,United Kingdom,2,1,1,211,4
13186,40,3,1575.89,United Kingdom,4,3,4,434,11
13187,337,4,367.01,United Kingdom,2,3,2,232,7
13188,11,1,114.60000000000001,United Kingdom,5,1,1,511,7
13189,19,2,260.68,United Kingdom,5,2,1,521,8
13190,544,3,570.66,United Kingdom,1,3,2,132,6
13191,658,1,164.69,United Kingdom,1,1,1,111,3
13192,95,6,2558.58,United Kingdom,3,4,4,344,11
13193,61,1,117.88,United Kingdom,3,1,1,311,5
13194,136,2,472.78,United Kingdom,3,2,2,322,7
13195,414,1,172.38,United Kingdom,1,1,1,111,3
13196,11,7,3068.84,United Kingdom,5,4,5,545,14
13197,610,1,373.01000000000005,United Kingdom,1,1,2,112,4
13198,10,8,4974.2300000000005,United Kingdom,5,4,5,545,14
13199,4,67,16432.89,United Kingdom,5,5,5,555,15
13200,19,4,870.09,United Kingdom,5,3,3,533,11
13201,502,4,1240.6100000000001,United Kingdom,1,3,3,133,7
13202,394,7,1580.3,United Kingdom,2,4,4,244,10
13203,10,10,2648.25,United Kingdom,5,5,4,554,14
13204,731,1,966.6600000000001,United Kingdom,1,1,3,113,5
13205,443,1,2803.2,United Kingdom,1,1,4,114,6
13206,400,13,8377.32,United Kingdom,2,5,5,255,12
13207,15,4,535.86,United Kingdom,5,3,2,532,10
13208,59,9,1988.5,United Kingdom,4,5,4,454,13
13209,30,13,8509.51,United Kingdom,4,5,5,455,14
13210,94,1,353.48,United Kingdom,3,1,2,312,6
13211,10,10,2729.32,United Kingdom,5,5,4,554,14
13212,20,3,788.08,United Kingdom,4,3,3,433,10
13213,57,11,3851.52,United Kingdom,4,5,5,455,14
13214,418,7,3264.23,United Kingdom,1,4,5,145,10
13215,402,1,81.6,United Kingdom,2,1,1,211,4
13216,268,1,333.74,United Kingdom,2,1,2,212,5
13217,122,4,666.48,United Kingdom,3,3,3,333,9
13218,127,1,62.63999999999999,United Kingdom,3,1,1,311,5
13219,618,1,76.23,United Kingdom,1,1,1,111,3
13220,78,5,1336.0900000000001,United Kingdom,3,4,4,344,11
13221,240,2,847.41,United Kingdom,2,2,3,223,7
13222,577,1,88.5,United Kingdom,1,1,1,111,3
13223,200,6,969.1200000000001,United Kingdom,2,4,3,243,9
13224,60,2,2155.95,United Kingdom,3,2,4,324,9
13225,3,16,16260.07,United Kingdom,5,5,5,555,15
13226,273,2,312.46,United Kingdom,2,2,2,222,6
13227,202,1,257.7,United Kingdom,2,1,1,211,4
13228,81,1,358.0,United Kingdom,3,1,2,312,6
13229,226,1,160.95,United Kingdom,2,1,1,211,4
13230,4,30,6360.78,United Kingdom,5,5,5,555,15
13232,13,7,1357.6,United Kingdom,5,4,4,544,13
13233,74,4,1176.46,United Kingdom,3,3,3,333,9
13234,673,2,356.95,United Kingdom,1,2,2,122,5
13235,212,1,1031.07,United Kingdom,2,1,3,213,6
13236,25,2,744.85,United Kingdom,4,2,3,423,9
13237,388,1,643.0,United Kingdom,2,1,3,213,6
13238,17,6,1006.63,United Kingdom,5,4,3,543,12
13239,262,5,1594.69,United Kingdom,2,4,4,244,10
13240,96,8,1738.52,United Kingdom,3,4,4,344,11
13241,412,1,115.58,United Kingdom,1,1,1,111,3
13242,112,7,699.4,United Kingdom,3,4,3,343,10
13243,203,5,1278.04,United Kingdom,2,4,4,244,10
13244,93,1,121.74000000000001,United Kingdom,3,1,1,311,5
13245,51,2,989.22,United Kingdom,4,2,3,423,9
13246,18,11,3387.43,United Kingdom,5,5,5,555,15
13247,18,4,501.12,United Kingdom,5,3,2,532,10
13248,125,2,465.68,United Kingdom,3,2,2,322,7
13249,92,9,1608.93,United Kingdom,3,5,4,354,12
13250,461,2,256.04,United Kingdom,1,2,1,121,4
13251,402,1,252.68,United Kingdom,2,1,1,211,4
13252,394,2,399.3,United Kingdom,2,2,2,222,6
13253,157,4,2951.11,United Kingdom,3,3,4,334,10
13254,376,1,51.410000000000004,United Kingdom,2,1,1,211,4
13255,9,3,904.46,United Kingdom,5,3,3,533,11
13257,436,1,149.75,United Kingdom,1,1,1,111,3
13258,12,5,1035.18,United Kingdom,5,4,3,543,12
13259,62,9,1433.38,United Kingdom,3,5,4,354,12
13260,61,1,557.62,United Kingdom,3,1,2,312,6
13261,269,2,944.1,United Kingdom,2,2,3,223,7
13262,263,3,573.45,United Kingdom,2,3,2,232,7
13263,1,39,8704.69,United Kingdom,5,5,5,555,15
13264,443,1,722.5600000000001,United Kingdom,1,1,3,113,5
13265,53,5,2107.66,United Kingdom,4,4,4,444,12
13266,11,19,6135.04,United Kingdom,5,5,5,555,15
13267,3,36,9758.26,United Kingdom,5,5,5,555,15
13268,18,11,3214.69,United Kingdom,5,5,5,555,15
13269,1,28,8891.7,United Kingdom,5,5,5,555,15
13270,366,1,1180.0,United Kingdom,2,1,3,213,6
13271,37,1,217.38,United Kingdom,4,1,1,411,6
13272,31,2,276.56,United Kingdom,4,2,1,421,7
13273,113,1,138.98,United Kingdom,3,1,1,311,5
13274,409,1,360.85,United Kingdom,2,1,2,212,5
13275,384,2,241.66,United Kingdom,2,2,1,221,5
13276,64,5,1939.26,United Kingdom,3,4,4,344,11
13277,16,7,523.3,United Kingdom,5,4,2,542,11
13278,41,4,1435.85,United Kingdom,4,3,4,434,11
13279,78,1,137.75,United Kingdom,3,1,1,311,5
13280,122,7,2322.63,United Kingdom,3,4,4,344,11
13281,439,1,350.85,United Kingdom,1,1,2,112,4
13282,18,4,1313.19,United Kingdom,5,3,4,534,12
13283,60,4,373.36,United Kingdom,3,3,2,332,8
13284,331,1,201.19,United Kingdom,2,1,1,211,4
13285,23,6,3364.59,United Kingdom,4,4,5,445,13
13286,600,1,734.91,United Kingdom,1,1,3,113,5
13287,603,3,781.59,United Kingdom,1,3,3,133,7
13288,443,5,927.61,United Kingdom,1,4,3,143,8
13289,724,1,307.95,United Kingdom,1,1,2,112,4
13290,438,1,208.63,United Kingdom,1,1,1,111,3
13291,156,11,3320.84,United Kingdom,3,5,5,355,13
13292,39,5,994.51,United Kingdom,4,4,3,443,11
13293,392,6,1192.94,United Kingdom,2,4,3,243,9
13294,190,3,1689.53,United Kingdom,2,3,4,234,9
13295,360,4,1101.97,United Kingdom,2,3,3,233,8
13296,137,6,792.51,United Kingdom,3,4,3,343,10
13297,8,7,4368.62,United Kingdom,5,4,5,545,14
13298,1,1,360.0,United Kingdom,5,1,2,512,8
13299,268,3,1218.7,United Kingdom,2,3,3,233,8
13300,169,3,1285.51,United Kingdom,3,3,4,334,10
13301,104,4,618.09,United Kingdom,3,3,2,332,8
13302,155,2,159.2,United Kingdom,3,2,1,321,6
13303,400,1,61.72,United Kingdom,2,1,1,211,4
13304,351,4,1217.99,United Kingdom,2,3,3,233,8
13305,4,16,3754.71,United Kingdom,5,5,5,555,15
13306,430,1,53.65,United Kingdom,1,1,1,111,3
13307,120,3,273.34,United Kingdom,3,3,1,331,7
13308,23,4,1670.3700000000001,United Kingdom,4,3,4,434,11
13309,7,6,1706.3700000000001,United Kingdom,5,4,4,544,13
13310,28,5,1541.2,United Kingdom,4,4,4,444,12
13311,4,2,598.57,United Kingdom,5,2,2,522,9
13312,451,1,124.75,United Kingdom,1,1,1,111,3
13313,22,12,3445.32,United Kingdom,4,5,5,455,14
13314,2,3,775.94,United Kingdom,5,3,3,533,11
13315,689,1,310.26,United Kingdom,1,1,2,112,4
13316,37,10,13191.57,United Kingdom,4,5,5,455,14
13317,66,19,6486.091,United Kingdom,3,5,5,355,13
13318,1,3,640.76,United Kingdom,5,3,3,533,11
13319,5,58,22082.5,United Kingdom,5,5,5,555,15
13320,78,6,2228.1,United Kingdom,3,4,4,344,11
13321,72,2,567.36,United Kingdom,3,2,2,322,7
13322,17,1,199.48000000000002,United Kingdom,5,1,1,511,7
13323,3,5,787.85,United Kingdom,5,4,3,543,12
13324,36,18,10513.47,United Kingdom,4,5,5,455,14
13325,82,1,675.3,United Kingdom,3,1,3,313,7
13326,432,1,281.76,United Kingdom,1,1,1,111,3
13327,39,20,9879.48,United Kingdom,4,5,5,455,14
13328,316,1,1308.48,United Kingdom,2,1,4,214,7
13329,32,8,5112.97,United Kingdom,4,4,5,445,13
13330,93,6,2806.18,United Kingdom,3,4,4,344,11
13331,402,1,262.4,United Kingdom,2,1,1,211,4
13332,14,1,350.9,United Kingdom,5,1,2,512,8
13333,411,3,1015.74,United Kingdom,1,3,3,133,7
13334,82,5,6263.75,United Kingdom,3,4,5,345,12
13336,77,1,795.12,United Kingdom,3,1,3,313,7
13337,546,1,1575.26,United Kingdom,1,1,4,114,6
13338,158,4,2445.62,United Kingdom,3,3,4,334,10
13339,201,1,860.12,United Kingdom,2,1,3,213,6
13340,45,12,22100.56,United Kingdom,4,5,5,455,14
13341,261,1,775.85,United Kingdom,2,1,3,213,6
13343,178,1,353.43,United Kingdom,3,1,2,312,6
13344,68,3,2543.72,United Kingdom,3,3,4,334,10
13345,288,1,389.5,United Kingdom,2,1,2,212,5
13346,463,6,299.4,United Kingdom,1,4,2,142,7
13347,70,1,341.36,United Kingdom,3,1,2,312,6
13348,64,1,233.76,United Kingdom,3,1,1,311,5
13349,11,1,247.32,United Kingdom,5,1,1,511,7
13350,16,2,979.12,United Kingdom,5,2,3,523,10
13351,66,1,373.94,United Kingdom,3,1,2,312,6
13352,60,1,397.97999999999996,United Kingdom,3,1,2,312,6
13354,71,1,743.53,United Kingdom,3,1,3,313,7
13355,122,1,674.7,United Kingdom,3,1,3,313,7
13356,80,1,768.24,United Kingdom,3,1,3,313,7
13357,257,5,3838.36,United Kingdom,2,4,5,245,11
13358,269,1,439.03,United Kingdom,2,1,2,212,5
13359,64,2,1043.31,United Kingdom,3,2,3,323,8
13360,432,4,1553.65,United Kingdom,1,3,4,134,8
13361,472,2,1450.5,United Kingdom,1,2,4,124,7
13362,9,7,5394.07,United Kingdom,5,4,5,545,14
13363,18,3,1723.86,United Kingdom,5,3,4,534,12
13364,71,1,134.95999999999998,United Kingdom,3,1,1,311,5
13365,34,2,2225.37,United Kingdom,4,2,4,424,10
13366,50,1,56.160000000000004,United Kingdom,4,1,1,411,6
