date,total_price,quantity,invoice_count,customer_count,day_of_week,is_weekend,month,year,week,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2011-10-24,48752.91,26190,78,61,0,0,10,2011,43,12339.16,52062.2,48239.18,29335.171,39522.34571428572,24254.65414129753,35619.7624,22419.447065989094
2011-10-25,41314.64,26954,77,65,1,0,10,2011,43,48752.91,45332.16,52572.94,36322.95,39049.590000000004,24000.417950707295,37244.859399999994,21496.431524441115
2011-10-26,38059.43,20821,95,77,2,0,10,2011,43,41314.64,42573.36,32159.28,43749.06,38475.65857142857,23872.83796687665,37576.2587,21479.40963956793
2011-10-27,57291.72,32900,106,91,3,0,10,2011,43,38059.43,61122.9,37446.18,46401.45,37830.811428571425,23804.571164375422,37867.06733333333,21422.971037115796
2011-10-28,40565.7,24065,78,60,4,0,10,2011,43,57291.72,63226.64,36347.64,44357.06,37283.5,23216.568701849537,38566.026333333335,21710.98837949868
2011-10-29,0.0,0,0,0,5,1,10,2011,43,40565.7,0.0,0.0,0.0,34046.22285714286,20405.967078320253,38459.914333333334,21692.55437186568
2011-10-30,34571.23,20068,96,88,6,1,10,2011,43,0.0,12339.16,22010.96,11634.53,34046.22285714286,20405.967078320253,36913.19933333333,22735.94127425119
2011-10-31,57369.15,21564,72,61,0,0,10,2011,44,34571.23,48752.91,52062.2,66376.82,37222.23285714286,18059.580709346217,36587.005000000005,22695.624232361686
2011-11-01,29155.15,16593,77,74,1,0,11,2011,44,57369.15,41314.64,45332.16,48810.65,38453.124285714286,19232.03417655973,38499.310000000005,21909.8708058488
2011-11-02,45888.340000000004,28567,85,79,2,0,11,2011,44,29155.15,38059.43,42573.36,75593.63,36716.05428571429,19478.0603061948,39083.33066666666,21396.579843214848
2011-11-03,63561.49,34387,103,86,3,0,11,2011,44,45888.340000000004,57291.72,61122.9,62891.19,37834.47000000001,19790.314090044136,38400.38133333333,20814.43153108615
2011-11-04,62977.36,35336,94,73,4,0,11,2011,44,63561.49,40565.7,63226.64,53790.7,38730.15142857143,20926.9302361936,38892.076,21238.734153763286
2011-11-05,0.0,0,0,0,5,1,11,2011,44,62977.36,0.0,0.0,0.0,41931.81714285714,22878.015998585266,38471.53366666667,20602.328449670254
2011-11-06,42946.340000000004,23309,102,88,6,1,11,2011,44,0.0,34571.23,12339.16,12524.4,41931.81714285714,22878.015998585266,36375.16066666667,21222.237916594877
2011-11-07,85881.81,31380,93,81,0,0,11,2011,45,42946.340000000004,57369.15,48752.91,48239.18,43128.26142857143,22646.752369186343,36013.682,21006.63069886338
2011-11-08,57700.24,26454,108,95,1,0,11,2011,45,85881.81,29155.15,41314.64,52572.94,47201.49857142857,27647.11118007173,38876.409,21767.633509066378
2011-11-09,66127.57,38269,119,101,2,0,11,2011,45,57700.24,45888.340000000004,38059.43,32159.28,51279.36857142857,26628.07493443616,40382.270333333334,21441.939144075986
2011-11-10,71008.26,38192,129,112,3,0,11,2011,45,66127.57,63561.49,57291.72,37446.18,54170.68714285714,27040.7534514072,40978.55,21911.553255255774
2011-11-11,55257.17,29062,105,87,4,0,11,2011,45,71008.26,62977.36,40565.7,36347.64,55234.51142857143,27612.22165986312,41593.06066666667,22498.577516802823
2011-11-12,0.0,0,0,0,5,1,11,2011,45,55257.17,0.0,0.0,0.0,54131.627142857134,27404.814185155927,42362.990333333335,22559.74568330464
2011-11-13,34069.92,20840,87,75,6,1,11,2011,45,0.0,42946.340000000004,34571.23,22010.96,54131.62714285714,27404.814185155927,41114.78433333334,23840.727983808923
2011-11-14,114419.89,47353,107,93,0,0,11,2011,46,34069.92,85881.81,57369.15,52062.2,52863.56714285714,28202.389541224875,41038.86033333333,23860.052120002678
2011-11-15,60807.29,30383,108,93,1,0,11,2011,46,114419.89,57700.24,29155.15,45332.16,56940.43571428571,35011.61515813614,44852.85666666667,26112.456364644924
2011-11-16,65958.17,33101,130,111,2,0,11,2011,46,60807.29,66127.57,45888.340000000004,42573.36,57384.299999999996,35042.53445665234,46146.06766666667,25902.0507798198
2011-11-17,61103.13,31751,137,125,3,0,11,2011,46,65958.17,71008.26,63561.49,61122.9,57360.09999999999,35035.54790941623,46609.26666666667,26134.699473862052
2011-11-18,51275.39,23996,108,98,4,0,11,2011,46,61103.13,55257.17,62977.36,63226.64,55945.08142857142,34589.64142430236,47134.96566666666,26266.409170605733
2011-11-19,0.0,0,0,0,5,1,11,2011,46,51275.39,0.0,0.0,0.0,55376.25571428571,34635.54922384122,47425.03333333333,26262.34616766467
2011-11-20,35058.57,19416,100,91,6,1,11,2011,46,0.0,34069.92,42946.340000000004,12339.16,55376.25571428571,34635.54922384122,45387.60333333334,27504.596835852146
2011-11-21,49805.72,25778,100,85,0,0,11,2011,47,35058.57,114419.89,85881.81,48752.91,55517.491428571426,34536.059413190356,44448.66766666666,27355.00474968447
2011-11-22,64089.82,35486,135,120,1,0,11,2011,47,49805.72,60807.29,57700.24,41314.64,46286.89571428572,22814.98372214032,46108.85833333333,26044.338336152978
2011-11-23,80104.18,39420,131,107,2,0,11,2011,47,64089.82,65958.17,66127.57,38059.43,46755.82857142857,23193.763063188206,47833.88033333333,25437.259294187086
2011-11-24,50978.63,26507,113,98,3,0,11,2011,47,80104.18,61103.13,71008.26,57291.72,48776.68714285714,25633.634842045383,48878.92266666667,26111.38929219361
2011-11-25,50822.73,18997,83,69,4,0,11,2011,47,50978.63,51275.39,55257.17,40565.7,47330.33,25102.334311224244,49201.05566666667,26074.437330405293
2011-11-26,0.0,0,0,0,5,1,11,2011,47,50822.73,0.0,0.0,0.0,47265.66428571428,25091.05821804841,49626.498999999996,25990.366998689642
2011-11-27,20611.08,11172,57,51,6,1,11,2011,47,0.0,35058.57,34069.92,34571.23,47265.66428571428,25091.05821804841,47716.775,27470.422051164205
2011-11-28,57165.19,29466,115,97,0,0,11,2011,48,20611.08,49805.72,114419.89,57369.15,45201.73714285714,26798.63914702803,47051.62100000001,27887.957155479216
2011-11-29,72595.93,30904,135,109,1,0,11,2011,48,57165.19,64089.82,60807.29,29155.15,46253.090000000004,27151.404221207405,48957.12733333334,26479.59987878008
2011-11-30,60126.96,28388,108,92,2,0,11,2011,48,72595.93,80104.18,65958.17,45888.340000000004,47468.24857142857,28250.818621758797,50224.61733333333,26676.57509481759
2011-12-01,52197.25,27051,121,111,3,0,12,2011,48,60126.96,50978.63,61103.13,63561.49,44614.36,25254.63228720491,50316.54433333334,26706.778573185064
2011-12-02,57664.07,28797,120,95,4,0,12,2011,48,52197.25,50822.73,51275.39,62977.36,44788.44857142858,25309.95473483336,51084.61433333334,26406.858519294965
2011-12-03,0.0,0,0,0,5,1,12,2011,48,57664.07,0.0,0.0,0.0,45765.782857142854,25710.71647759075,51477.138666666666,26414.474113596796
2011-12-04,24621.43,12410,66,58,6,1,12,2011,48,0.0,20611.08,35058.57,42946.340000000004,45765.782857142854,25710.71647759075,49358.42233333333,27918.10951593234
2011-12-05,88741.96,44578,127,105,0,0,12,2011,49,24621.43,57165.19,49805.72,85881.81,46338.69,25094.065282792122,48079.89133333333,28150.21798798195
2011-12-06,56713.21,30468,115,103,1,0,12,2011,49,88741.96,72595.93,64089.82,57700.24,50849.65714285714,29767.58613827447,51037.956666666665,27580.497715305828
2011-12-07,75439.16,41880,106,94,2,0,12,2011,49,56713.21,60126.96,80104.18,66127.57,48580.69714285714,28408.035012291686,51496.852333333336,27555.741910951674
2011-12-08,82495.0,35085,120,105,3,0,12,2011,49,75439.16,52197.25,50978.63,71008.26,50768.15428571428,29990.73406731089,51148.763999999996,27169.659976334384
2011-12-09,200938.6,93980,44,35,4,0,12,2011,49,82495.0,57664.07,50822.73,55257.17,55096.40428571428,32326.663317239563,51975.256,27746.81980936415
