CustomerID,Recency,Frequency,Monetary,Country,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,kmeans_cluster,dbscan_cluster,pca_1,pca_2,persona
12594,38,15,5090.110000000001,Italy,4,5,5,455,14,0,0,0.8182839987411703,-0.5802626473367688,Big Spenders
12595,505,1,299.02,Germany,1,1,2,112,4,0,0,-0.9023575991259146,1.219148778722966,Big Spenders
12596,51,2,618.27,Spain,4,2,3,423,9,0,0,-0.07806380397254009,-0.7661785404271245,Big Spenders
12597,19,4,3811.22,Spain,5,3,5,535,13,0,0,0.21962750449858656,-0.8089859928102948,Big Spenders
12598,10,11,4534.09,France,5,5,5,555,15,0,0,0.6318250023522357,-0.7587204038608494,Big Spenders
12599,29,13,2296.72,France,4,5,4,454,13,0,0,0.6065526187617082,-0.7086564594766923,Big Spenders
12600,29,21,5043.92,Germany,4,5,5,455,14,0,0,1.1445868391847298,-0.5590582296108721,Big Spenders
12601,190,6,681.26,Germany,2,4,3,243,9,0,0,-0.0985451634595677,-0.10989443768618791,Big Spenders
12602,59,1,153.12,France,4,1,1,411,6,0,0,-0.16400826136896363,-0.7525390569208741,Big Spenders
12603,22,1,739.1999999999999,Germany,4,1,3,413,8,0,0,-0.07655957236733095,-0.9015486147353952,Big Spenders
12604,79,2,254.18,France,3,2,1,321,6,0,0,-0.1407628146107745,-0.6514810700044078,Big Spenders
12605,376,4,1232.95,Germany,2,3,3,233,8,0,0,-0.4894041533778894,0.7036455485517015,Big Spenders
12606,682,1,21.0,Spain,1,1,1,111,3,0,0,-1.2100902457732752,1.9934577629112185,Big Spenders
12607,60,1,1579.51,USA,3,1,4,314,8,0,0,-0.10321401957632458,-0.7134050876218114,Big Spenders
12608,405,1,415.79,United Kingdom,2,1,2,212,5,0,0,-0.7302623036711412,0.780705011500734,Big Spenders
12609,78,9,3435.86,Germany,3,5,5,355,13,0,0,0.3657516420647574,-0.5060603681252045,Big Spenders
12610,23,5,2099.54,Italy,4,4,4,444,12,0,0,0.19020704237836186,-0.8226594122369459,Big Spenders
12611,52,1,1193.32,Italy,4,1,3,413,8,0,0,-0.10676740160063605,-0.7581085976213183,Big Spenders
12612,74,1,704.0400000000001,Germany,3,1,3,313,7,0,0,-0.1649297923447841,-0.6729356659179503,Big Spenders
12613,57,10,6835.07,Germany,4,5,5,455,14,0,0,0.601891233943647,-0.5056463261375046,Big Spenders
12614,278,1,315.6,Germany,2,1,2,212,5,0,0,-0.5225829888366647,0.21783274822750853,Big Spenders
12615,2,8,5740.98,France,5,4,5,545,14,0,0,0.54138670824399,-0.7956675114611312,Big Spenders
12616,95,3,1131.1,France,3,3,3,333,9,0,0,-0.07686186118456301,-0.5491885883567837,Big Spenders
12617,29,1,355.53,France,4,1,2,412,7,0,0,-0.10504985987691856,-0.879997856603971,Big Spenders
12618,22,1,177.31,Italy,4,1,1,411,6,0,0,-0.101165697063024,-0.9152261104511937,Big Spenders
12619,16,10,3781.38,Germany,5,5,5,555,15,0,0,0.5366274351837106,-0.7609064137052899,Big Spenders
12620,15,3,1339.41,France,5,3,4,534,12,0,0,0.06584578006417435,-0.8971468586567158,Big Spenders
12621,2,35,24775.81,Germany,5,5,5,555,15,0,0,2.784791993924153,-0.05312234220492459,Big Spenders
12622,232,1,180.1,Germany,2,1,1,211,4,0,0,-0.45170516655895515,0.011542773574928524,Big Spenders
12623,276,7,3747.84,Germany,2,4,5,245,11,0,0,-0.055642467461830346,0.3545989515172196,Big Spenders
12624,106,2,641.13,France,3,2,3,323,8,0,0,-0.1689026809765054,-0.5229146866503324,Big Spenders
12625,212,4,5164.88,Germany,2,3,5,235,10,0,0,-0.043368160529080046,0.07564704508211989,Big Spenders
12626,23,9,6620.48,Germany,4,5,5,455,14,0,0,0.5970515574195414,-0.671247918784821,Big Spenders
12627,11,7,4478.53,Germany,5,4,5,545,14,0,0,0.4188573020075806,-0.7970229992816777,Big Spenders
12628,4,3,786.46,Germany,5,3,3,533,11,0,0,0.059999144373161645,-0.9591482167612677,Big Spenders
12629,386,2,1558.22,Sweden,2,2,4,224,8,0,0,-0.5962906049001437,0.7350103614121996,Big Spenders
12630,10,2,1270.88,Finland,5,2,4,524,11,0,0,0.018977617078602505,-0.9312200756599965,Big Spenders
12631,57,6,3481.57,Finland,4,4,5,445,13,0,0,0.2461709144118017,-0.6286400588207033,Big Spenders
12632,521,2,804.88,Germany,1,2,3,123,6,0,0,-0.8547059981166955,1.312408938100565,Big Spenders
12633,59,7,5678.16,Germany,4,4,5,445,13,0,0,0.3912399187922863,-0.556004306718408,Big Spenders
12634,536,2,490.0,USA,1,2,2,122,5,0,0,-0.8935423927874225,1.3709370727530672,Big Spenders
12635,90,4,2930.41,Germany,3,3,4,334,10,0,0,0.06249829371944177,-0.51711343666688,Big Spenders
12636,739,1,141.0,USA,1,1,1,111,3,0,0,-1.3000148306821822,2.247911916790553,Big Spenders
12637,67,12,8340.31,France,3,5,5,355,13,0,0,0.7555425035623966,-0.404195729237065,Big Spenders
12638,33,2,921.49,Sweden,4,2,3,423,9,0,0,-0.03472856853668253,-0.8382290874489928,Big Spenders
12639,239,3,1312.37,Sweden,2,3,4,234,9,0,0,-0.3093774394063138,0.09067596980388717,Big Spenders
12640,24,3,1174.58,France,4,3,3,433,10,0,0,0.043599235922075236,-0.8614433856643225,Big Spenders
12641,115,1,185.9,Sweden,3,1,1,311,5,0,0,-0.2560825419694378,-0.5046208692835523,Big Spenders
12642,25,3,1013.26,Germany,4,3,3,433,10,0,0,0.03486493967239496,-0.8609573665386577,Big Spenders
12643,128,12,8350.42,France,3,5,5,355,13,0,0,0.6541263779994392,-0.1347650646930808,Big Spenders
12644,130,4,1918.49,Germany,3,3,4,334,10,0,0,-0.04860810976702768,-0.36523106760716645,Big Spenders
12645,34,8,3539.3,Germany,4,4,5,445,13,0,0,0.39153721723619367,-0.7080491094874436,Big Spenders
12646,5,2,1346.97,USA,5,2,4,524,11,0,0,0.030658815261901038,-0.9514322058419655,Big Spenders
12647,22,36,17924.35,Germany,4,5,5,455,14,0,0,2.5035746916223838,-0.12130221770637668,Big Spenders
12648,155,4,1112.0,Germany,3,3,3,333,9,0,0,-0.12567112139104863,-0.27454105912690513,Big Spenders
12649,107,8,2294.65,Germany,3,4,4,344,11,0,0,0.21513519544968396,-0.4162074032442788,Big Spenders
12650,3,1,314.44,France,5,1,2,512,8,0,0,-0.06343400959364377,-0.9957324729508767,Big Spenders
12651,335,4,377.75,France,2,3,2,232,7,0,0,-0.45839231263145586,0.5019009845850234,Big Spenders
12652,331,2,1017.03,France,2,2,3,223,7,0,0,-0.5281502856450592,0.47912934706239524,Big Spenders
12653,149,3,4160.83,Israel,3,3,5,335,11,0,0,-0.03435493768031097,-0.23714453089675994,Big Spenders
12654,11,5,601.98,Germany,5,4,2,542,11,0,0,0.14466413559340724,-0.9120672771728932,Big Spenders
12655,424,1,261.35,France,1,1,1,111,3,0,0,-0.7687520256641514,0.8607900149250811,Big Spenders
12656,17,8,6407.83,France,5,4,5,545,14,0,0,0.5455419503660566,-0.713242158724892,Big Spenders
12657,11,4,1643.18,France,5,3,4,534,12,0,0,0.13804386158865573,-0.897063198268336,Big Spenders
12658,19,1,686.05,Germany,5,1,3,513,9,0,0,-0.07387764970649886,-0.9160809744205144,Big Spenders
12659,30,1,91.68,France,4,1,1,411,6,0,0,-0.11827412029227084,-0.8820076171429042,Big Spenders
12660,11,1,245.1,France,5,1,1,511,7,0,0,-0.0798290658448472,-0.9621174493515865,Big Spenders
12661,436,1,162.0,Sweden,1,1,1,111,3,0,0,-0.7931405406660219,0.9113259837897049,Big Spenders
12662,1,20,6988.02,Germany,5,5,5,555,15,0,0,1.2242609878157324,-0.6456359375136811,Big Spenders
12663,625,2,239.4,Germany,1,2,1,121,4,0,0,-1.0531303418682871,1.7575816780379785,Big Spenders
12664,8,11,6070.04,Finland,5,5,5,555,15,0,0,0.7024265161609832,-0.7301581163065305,Big Spenders
12665,325,3,313.6,Germany,2,3,2,232,7,0,0,-0.4967195810553066,0.4458700764932264,Big Spenders
12666,394,1,1248.42,Israel,2,1,3,213,6,0,0,-0.6754320199368956,0.752431366140485,Big Spenders
12667,58,1,620.13,Finland,4,1,3,413,8,0,0,-0.14188727687385017,-0.7455839867490561,Big Spenders
12668,12,10,11444.68,Germany,5,5,5,555,15,0,0,0.8788957263364259,-0.5920182303645822,Big Spenders
12669,151,3,2744.03,France,3,3,4,334,10,0,0,-0.0997386690805944,-0.2628064756534895,Big Spenders
12670,10,7,3760.29,France,5,4,5,545,14,0,0,0.38907416061405,-0.8189192199268353,Big Spenders
12671,606,1,2622.481,Germany,1,1,4,114,6,0,0,-0.9692608203517961,1.7214053775375937,Big Spenders
12672,330,2,437.05,France,2,2,2,222,6,0,0,-0.551878785026049,0.4605986437919309,Big Spenders
12673,5,3,1230.02,Germany,5,3,3,533,11,0,0,0.07775357849051191,-0.9439382416859112,Big Spenders
12674,39,4,1970.6,France,4,3,4,434,11,0,0,0.10562725727251052,-0.7655330291636141,Big Spenders
12675,554,2,958.5,Italy,1,2,3,123,6,0,0,-0.9030826887330592,1.4617727858996148,Big Spenders
12676,25,11,2843.09,Sweden,4,5,4,454,13,0,0,0.5327259578457096,-0.7336897071489135,Big Spenders
12677,555,2,395.1,France,1,2,2,122,5,0,0,-0.9294247562860983,1.4524713956081192,Big Spenders
12678,42,21,34281.18,France,4,5,5,455,14,0,0,2.403228864190854,0.2100007606395157,Big Spenders
12679,59,4,1113.02,France,4,3,3,433,10,0,0,0.034676013981108686,-0.6981509594846873,Big Spenders
12680,1,4,880.81,France,5,3,3,533,11,0,0,0.12135654833157898,-0.9597493848222465,Big Spenders
12681,15,45,30868.28,France,5,5,5,555,15,0,0,3.552046094498849,0.2559549796904846,Big Spenders
12682,4,52,24033.91,France,5,5,5,555,15,0,0,3.636638754345714,0.11343692145979438,Big Spenders
12683,4,21,12696.78,France,5,5,5,555,15,0,0,1.5214641097079165,-0.4830942731802575,Big Spenders
12684,8,7,2283.63,France,5,4,4,544,13,0,0,0.327748326864571,-0.8636897205843943,Big Spenders
12685,28,6,2863.08,France,4,4,4,444,12,0,0,0.26751088267578055,-0.7716682997426667,Big Spenders
12686,372,1,178.28,France,2,1,1,211,4,0,0,-0.6855592997207116,0.6292991178998398,Big Spenders
12687,481,2,2138.91,Sweden,1,2,4,124,7,0,0,-0.7294938464842728,1.16836735308224,Big Spenders
12688,114,1,4873.81,Israel,3,1,5,315,9,0,0,-0.04912112299773502,-0.3949208816602503,Big Spenders
12689,26,2,1247.61,France,4,2,3,423,9,0,0,-0.008758494015824207,-0.8611807245397226,Big Spenders
12690,206,1,389.01,France,2,1,2,212,5,0,0,-0.39914138843584823,-0.09810635641530668,Big Spenders
12691,28,7,1170.4,France,4,4,3,443,11,0,0,0.2456017325641568,-0.8025306692537988,Big Spenders
12692,637,1,110.95,France,1,1,1,111,3,0,0,-1.1310093995427983,1.7970685416169812,Big Spenders
12693,127,7,1703.02,Germany,3,4,4,344,11,0,0,0.10361415392221114,-0.35269234785283066,Big Spenders
12694,70,3,1843.35,France,3,3,4,334,10,0,0,-0.003925780439045177,-0.6421725817740555,Big Spenders
12695,7,7,1407.12,France,5,4,4,544,13,0,0,0.29103427131419946,-0.8894385409322327,Big Spenders
12696,435,2,851.91,Finland,1,2,3,123,6,0,0,-0.70904217983683,0.9340476282708351,Big Spenders
12697,29,3,957.59,Sweden,4,3,3,433,10,0,0,0.025747785608247396,-0.844661035592973,Big Spenders
12698,590,1,339.75,Germany,1,1,2,112,4,0,0,-1.042508439443692,1.5952334759214446,Big Spenders
12699,418,1,638.11,Germany,1,1,3,113,5,0,0,-0.7422341562532501,0.8434839157126557,Big Spenders
12700,8,4,4939.99,France,5,3,5,535,13,0,0,0.2874262656347837,-0.8300510144518862,Big Spenders
12701,80,6,2446.41,Germany,3,4,4,344,11,0,0,0.16243368689763,-0.5523420465249556,Big Spenders
12702,20,1,219.0,Germany,4,1,1,411,6,0,0,-0.09600038587006667,-0.9230370182701495,Big Spenders
12703,71,4,1006.53,Germany,3,3,3,333,9,0,0,0.009974826160132457,-0.6477887921104101,Big Spenders
12704,7,8,2340.84,Finland,5,4,4,544,13,0,0,0.38413967191671594,-0.856369224974726,Big Spenders
12705,15,14,11762.1,Germany,5,5,5,555,15,0,0,1.096651454724861,-0.5296900060667346,Big Spenders
12707,292,1,603.42,France,2,1,2,212,5,0,0,-0.533356301697931,0.28661891162677516,Big Spenders
12708,30,18,5314.1,Germany,4,5,5,455,14,0,0,0.9981000547703469,-0.5790909250547084,Big Spenders
12709,15,34,31093.34,Germany,5,5,5,555,15,0,0,2.987523614464452,0.14768507651746168,Big Spenders
12710,97,3,1149.02,Germany,3,3,3,333,9,0,0,-0.07941674846339077,-0.5399266571709433,Big Spenders
12711,612,2,1339.05,Germany,1,2,4,124,7,0,0,-0.9832671606204868,1.7269820954217683,Big Spenders
12712,29,21,7193.66,Germany,4,5,5,455,14,0,0,1.2387276327623327,-0.5067293758493159,Big Spenders
12713,1,1,848.55,Germany,5,1,3,513,9,0,0,-0.036704783893125925,-0.9915569200028256,Big Spenders
12714,9,12,14093.71,France,5,5,5,555,15,0,0,1.1043431433423767,-0.5200927626092193,Big Spenders
12715,106,1,353.86,Sweden,3,1,2,312,6,0,0,-0.233698929770784,-0.5402481519867602,Big Spenders
12716,4,2,1053.49,France,5,2,3,523,10,0,0,0.019476641185358776,-0.9629889417476855,Big Spenders
12717,151,3,1308.91,Greece,3,3,4,334,10,0,0,-0.1625850298865938,-0.29774008837423005,Big Spenders
12718,71,1,238.25,France,3,1,1,311,5,0,0,-0.18031808145926537,-0.697512485963936,Big Spenders
12719,5,2,644.95,France,5,2,3,523,10,0,0,-8.384194657472066e-05,-0.9685207383704051,Big Spenders
12720,3,30,8260.67,Germany,5,5,5,555,15,0,0,1.7988149132516382,-0.502423890405572,Big Spenders
12721,32,8,4013.08,France,4,4,5,445,13,0,0,0.41562448899040316,-0.7053421061069842,Big Spenders
12722,85,4,997.63,France,3,3,3,333,9,0,0,-0.013792363295673777,-0.5862253707581488,Big Spenders
12723,4,5,725.07,France,5,4,3,543,12,0,0,0.16174317895698112,-0.9399610594436023,Big Spenders
12724,5,7,2317.52,France,5,4,4,544,13,0,0,0.3342418800821189,-0.8761033573395751,Big Spenders
12725,371,4,2694.56,Italy,2,3,4,234,9,0,0,-0.4170486632720142,0.7171596705973096,Big Spenders
12726,28,11,4014.6,France,4,5,5,455,14,0,0,0.5790189335006961,-0.6919342893764096,Big Spenders
12727,11,10,5679.53,France,5,5,5,555,15,0,0,0.628099758966387,-0.7367660588031177,Big Spenders
12728,71,5,1070.17,France,3,4,3,343,10,0,0,0.06497793454312448,-0.6358989160297513,Big Spenders
12729,114,1,453.01,France,3,1,2,312,6,0,0,-0.24271552057505416,-0.5025317540025283,Big Spenders
12730,522,1,829.25,Germany,1,1,3,113,5,0,0,-0.9075248153561465,1.307074258398806,Big Spenders
12731,24,17,25775.71,France,4,5,5,455,14,0,0,1.8519516742045714,-0.11783345633773519,Big Spenders
12732,180,1,236.26,France,3,1,1,311,5,0,0,-0.362415320642956,-0.2165589943885559,Big Spenders
12733,234,4,2424.87,USA,2,3,4,234,9,0,0,-0.20009386978100935,0.10603282995529088,Big Spenders
12734,353,3,639.65,France,2,3,3,233,8,0,0,-0.5291961800160141,0.5773668971327137,Big Spenders
12735,315,2,779.5699999999999,France,2,2,3,223,7,0,0,-0.5118319874533502,0.4027433205110223,Big Spenders
12736,333,1,234.0,France,2,1,1,211,4,0,0,-0.6179963480092254,0.45855384238502933,Big Spenders
12737,499,2,3710.5,France,1,2,5,125,8,0,0,-0.6907279435465479,1.2860544228095072,Big Spenders
12738,372,1,310.7,Germany,2,1,2,212,5,0,0,-0.6797604013025093,0.6325224783132412,Big Spenders
12739,78,4,2726.73,United Arab Emirates,3,3,4,334,10,0,0,0.07361660642809513,-0.5750257452541515,Big Spenders
12740,64,1,427.6,France,3,1,2,312,6,0,0,-0.1603373993010224,-0.723793370930673,Big Spenders
12741,529,2,406.07,USA,1,2,2,122,5,0,0,-0.8855291095094567,1.3380040209401263,Big Spenders
12742,626,1,1201.52,United Arab Emirates,1,1,3,113,5,0,0,-1.0648834817805275,1.7750736576600905,Big Spenders
12743,134,2,546.43,Unspecified,3,2,2,322,7,0,0,-0.2198046424916503,-0.4016597395491216,Big Spenders
12744,52,11,25317.06,Singapore,4,5,5,455,14,0,0,1.471814496107693,-0.06748228831679377,Big Spenders
12745,487,3,925.41,United Kingdom,1,3,3,133,7,0,0,-0.7404377885858942,1.1756463275520481,Big Spenders
12746,541,1,254.55,United Kingdom,1,1,1,111,3,0,0,-0.9644184419650279,1.3769293158381353,Big Spenders
12747,2,26,9276.54,United Kingdom,5,5,5,555,15,0,0,1.6361066009550953,-0.5234715187616843,Big Spenders
12748,1,336,56599.39,United Kingdom,5,5,5,555,15,1,-1,19.897148206575228,3.82967980045997,Champions
12749,4,9,6897.36,United Kingdom,5,5,5,555,15,0,0,0.6409031365513878,-0.7483524944111253,Big Spenders
12750,129,1,275.88,Poland,3,1,1,311,5,0,0,-0.2755196070060337,-0.4406505163675006,Big Spenders
12751,445,1,268.27,Brazil,1,1,1,111,3,0,0,-0.8035151518586072,0.9536285581872722,Big Spenders
12752,81,1,4366.78,Norway,3,1,5,315,9,0,0,-0.016220861092871613,-0.552887416392544,Big Spenders
12753,23,6,21429.39,Japan,4,4,5,445,13,0,0,1.0889104580695608,-0.341792503757283,Big Spenders
12754,236,3,3010.74,Japan,2,3,5,235,10,0,0,-0.22999345846539082,0.11877901437251069,Big Spenders
12755,281,11,9030.66,Japan,2,5,5,255,12,0,0,0.3762169897638272,0.5466203951605105,Big Spenders
12756,87,1,112.07999999999998,Japan,3,1,1,311,5,0,0,-0.21256035965256698,-0.6299779210280676,Big Spenders
12757,16,13,7857.1,Portugal,5,5,5,555,15,0,0,0.8717588006214058,-0.6306731958697375,Big Spenders
12758,117,7,9903.24,Portugal,3,4,5,345,12,0,0,0.4794139949771379,-0.19721165774501107,Big Spenders
12759,52,8,5020.74,Netherlands,4,4,5,445,13,0,0,0.4263552973948751,-0.592556466140392,Big Spenders
12760,456,1,347.8,Netherlands,1,1,2,112,4,0,0,-0.8184003881593277,1.0041059524879237,Big Spenders
12761,458,2,782.95,Netherlands,1,2,3,123,6,0,0,-0.7504678558356186,1.0338648282378435,Big Spenders
12762,8,2,1898.52,Portugal,5,2,4,524,11,0,0,0.04980268154255832,-0.9247678205561877,Big Spenders
12763,138,2,814.16,Japan,3,2,3,323,8,0,0,-0.21475955710219108,-0.37749122345244773,Big Spenders
12764,317,1,1693.88,Lebanon,2,1,4,214,7,0,0,-0.5273486264588738,0.42348437348418166,Big Spenders
12765,472,6,1404.58,Netherlands,1,4,4,144,9,0,0,-0.53775824203969,1.15213959513481,Big Spenders
12766,4,9,10068.28,Portugal,5,5,5,555,15,0,0,0.7797631499349096,-0.6711661328187493,Big Spenders
12767,376,1,949.82,Korea,2,1,3,213,6,0,0,-0.658451512231309,0.6657313495219306,Big Spenders
12768,451,1,168.69000000000003,Korea,1,1,1,111,3,0,0,-0.8178948347149297,0.9776817578330654,Big Spenders
12769,239,1,1143.6,Brazil,2,1,3,213,6,0,0,-0.4212005742765963,0.0658862703268165,Big Spenders
12770,211,2,3246.45,Japan,2,2,5,225,9,0,0,-0.2301420837231317,0.0038543556079028785,Big Spenders
12771,486,1,282.3,Portugal,1,1,1,111,3,0,0,-0.871363266449167,1.1348974079193876,Big Spenders
12772,60,1,892.47,Portugal,3,1,3,313,7,0,0,-0.13330067694863756,-0.7301289778077593,Big Spenders
12773,564,1,124.25,Portugal,1,1,1,111,3,0,0,-1.0085303015385978,1.475253380872671,Big Spenders
12774,536,1,98.7,Netherlands,1,1,1,111,3,0,0,-0.962894293314412,1.3510713148339017,Big Spenders
12775,17,7,1686.12,Netherlands,5,4,4,544,13,0,0,0.2865539850515176,-0.8385185205392177,Big Spenders
12776,668,1,55.5,Portugal,1,1,1,111,3,0,0,-1.18520198850667,1.9325174953618807,Big Spenders
12777,458,1,519.45,United Kingdom,1,1,2,112,4,0,0,-0.8142231756508859,1.017109970944208,Big Spenders
12778,20,9,1775.68,Netherlands,4,5,4,454,13,0,0,0.38989892634544737,-0.8024183612737035,Big Spenders
12779,38,14,6722.27,Poland,4,5,5,455,14,0,0,0.8375428744813275,-0.5508734523628596,Big Spenders
12780,599,1,337.4,Netherlands,1,1,2,112,4,0,0,-1.0576397063241274,1.6348920282067654,Big Spenders
12781,64,2,826.74,Czech Republic,3,2,3,323,8,0,0,-0.09064217175697575,-0.7037367721593621,Big Spenders
12782,5,11,4618.24,Portugal,5,5,5,555,15,0,0,0.6438591617290904,-0.7787363379626793,Big Spenders
12783,2,6,2225.91,Portugal,5,4,4,544,13,0,0,0.2830233696519868,-0.9019126629195094,Big Spenders
12784,9,3,1804.75,Portugal,5,3,4,534,12,0,0,0.09624271926728493,-0.9122967483432458,Big Spenders
12785,364,3,1100.4,Portugal,2,3,3,233,8,0,0,-0.5273871401123313,0.6371239278689252,Big Spenders
12786,610,1,728.5,Netherlands,1,1,3,113,5,0,0,-1.058880759116622,1.6929536424440084,Big Spenders
12787,10,4,862.18,Netherlands,5,3,3,533,11,0,0,0.10551235239021363,-0.9204871194084722,Big Spenders
12788,463,4,444.9,Netherlands,1,3,2,132,6,0,0,-0.669188322982438,1.0683818517432482,Big Spenders
12789,65,3,273.35,Netherlands,3,3,1,331,7,0,0,-0.0643296804072236,-0.7024537449034323,Big Spenders
12790,192,2,591.85,Netherlands,2,2,2,222,6,0,0,-0.31466503060692946,-0.14460814619781248,Big Spenders
12791,374,6,1056.11,Netherlands,2,4,3,243,9,0,0,-0.3893762371241175,0.7111967047460623,Big Spenders
12792,257,2,827.01,Portugal,2,2,3,223,7,0,0,-0.4129051010212438,0.1479521202120348,Big Spenders
12793,335,3,1017.33,Portugal,2,3,3,233,8,0,0,-0.4826002137523409,0.5071288513673162,Big Spenders
12794,53,2,860.41,Portugal,4,2,3,423,9,0,0,-0.07079971373037924,-0.7514586582377134,Big Spenders
12795,19,1,430.48,Portugal,5,1,2,512,8,0,0,-0.08506949737860243,-0.9223020454132116,Big Spenders
12796,628,1,381.0,Netherlands,1,1,2,112,4,0,0,-1.1041550915314708,1.7639263281223834,Big Spenders
12797,366,2,806.11,Portugal,2,2,3,223,7,0,0,-0.5958304414667395,0.6284453055993963,Big Spenders
12798,10,4,8510.93,Japan,5,3,5,535,13,0,0,0.440464204649877,-0.7343016643261346,Big Spenders
12799,529,1,219.35,Japan,1,1,1,111,3,0,0,-0.945922101726555,1.3231181382163515,Big Spenders
12800,470,3,584.25,Portugal,1,3,2,132,6,0,0,-0.7269908734889541,1.092323179498031,Big Spenders
12801,501,1,1071.82,Sweden,1,1,3,113,5,0,0,-0.8618360950946518,1.2203087871011178,Big Spenders
12802,187,7,2416.42,Netherlands,3,4,4,344,11,0,0,0.03466611841434931,-0.070555098271612,Big Spenders
12803,393,1,1092.81,Netherlands,2,1,3,213,6,0,0,-0.6805766307683273,0.744230654250742,Big Spenders
12804,466,2,327.02,Netherlands,1,2,2,122,5,0,0,-0.7837923497812247,1.0580694991546327,Big Spenders
12805,382,4,1434.95,Netherlands,2,3,4,234,9,0,0,-0.49057713192246577,0.7350397920992736,Big Spenders
12806,435,4,2878.96,Netherlands,1,3,4,134,8,0,0,-0.5158417835817346,1.0040714780954012,Big Spenders
12807,383,1,330.35,Sweden,2,1,2,212,5,0,0,-0.6972678852794265,0.681542276921743,Big Spenders
12808,37,5,906.1,Portugal,4,4,3,443,11,0,0,0.11456681914897662,-0.789929998920407,Big Spenders
12809,178,3,1755.94,Portugal,3,3,4,334,10,0,0,-0.18809389023385625,-0.1677112409389197,Big Spenders
12810,535,2,534.99,Japan,1,2,2,122,5,0,0,-0.8899023863201729,1.3676193551159166,Big Spenders
12811,261,5,1033.9,Portugal,2,4,3,243,9,0,0,-0.2538756917346331,0.20166193637006363,Big Spenders
12812,45,1,229.64,Japan,4,1,1,411,6,0,0,-0.13727987639103956,-0.8124564759233832,Big Spenders
12813,502,3,1687.8,Netherlands,1,3,4,134,8,0,0,-0.7320986863605575,1.2603973097543522,Big Spenders
